source_category,product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
yogurts,Hipro banane,3033491943980,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:frozen-foods', 'en:fermented-dairy-desserts', 'en:yogurts']",5,[],"['en:e14xx', 'en:e150a', 'en:e440', 'en:e950', 'en:e955']",70.0,0.4,0.3,3.3,,12.4,0.1175
yogurts,Brassé riche en protéines vanille,3329770087859,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts']",0,[],[],72.0,0.5,0.1,10.0,0.0,6.2,0.12
yogurts,Gourmet Morello Cherry Yoghurt,5056138202606,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:bifidus-yogurts']",1,[],['en:e440'],105.0,4.6,3.0,9.9,,4.5,0.0975
yogurts,Yaourt Nature,3564700047453,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fresh-foods', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:cow-milk-yogurts']",0,[],[],43.0,1.0,0.6,4.5,0.0,3.9,0.13
yogurts,Yaourts brassés nature au lait entier 16 x 125 g,3564700007280,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:stirred-yogurts', 'en:plain-stirred-yogurts', 'en:whole-milk-yogurts']",0,[],[],61.0,3.5,2.3,3.6,0.0,3.7,0.1
yogurts,Activia fruits 125 g x 4 figue,3033491325267,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:bifidus-yogurts']",5,[],"['en:e1422', 'en:e14xx', 'en:e330', 'en:e331', 'en:e440']",93.0,3.4,2.3,11.6,,3.8,0.14
yogurts,Danonino,3033490004439,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:yogurt-drinks', 'en:sweetened-beverages', 'fr:boissons-avec-sucre']",0,[],[],71.0,1.6,1.0,10.8,,2.9,0.1
yogurts,Yaourt au lait de chèvre nature 4 x 125 g,3564700835029,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:goat-milk-yogurts', 'en:plain-goat-yogurts']",0,[],[],86.0,5.3,3.7,3.0,0.5,5.2,0.11
yogurts,Bífidus natural edulcorado desnatado m.g. sin gluten,8410500012120,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:bifidus-yogurts', 'en:plain-bifidus-yogurts']",3,[],"['en:e428', 'en:e950', 'en:e955']",39.2,0.417,0.167,4.83,0.0,4.0,0.1
yogurts,Yoghurt,20149802,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",0,[],[],69.0,3.5,2.4,4.8,0.0,4.0,0.14
yogurts,Brassé Nature,3270190020929,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fresh-foods', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:stirred-yogurts', 'en:plain-stirred-yogurts', 'en:whole-milk-yogurts']",0,[],[],72.0,3.4,2.1,4.5,0.0,4.0,0.11
yogurts,Danonino fruits fraise peche poire banane 100 g x 6,3033491267642,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:petits-suisses', 'fr:fromages-blancs']",4,[],"['en:e1422', 'en:e14xx', 'en:e330', 'en:e412']",103.0,2.9,2.0,12.1,,6.4,0.08
yogurts,Yaourt à la Grecque sur lit de pêches,3023290032084,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:stirred-yogurts', 'en:greek-style-yogurts', 'en:peach-yogurts', 'en:yogurts-high-in-protein-on-a-fruit-layer']",4,[],"['en:e100', 'en:e160c', 'en:e331', 'en:e440']",125.0,6.4,4.2,13.0,,2.4,0.1
yogurts,Velouté fraise,3033491579714,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:stirred-yogurts', 'en:fruit-stirred-yogurts']",4,[],"['en:e1422', 'en:e14xx', 'en:e330', 'en:e331']",84.8,2.64,1.92,11.5,,3.44,0.128
yogurts,Yogur griego natural,8480017079374,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:cow-milk-yogurts', 'en:greek-style-yogurts']",0,[],[],125.0,9.9,6.4,5.4,,3.6,0.1
yogurts,Bio Frucht Joghurt Erdbeere,20144319,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:strawberry-yogurts']",0,[],[],91.0,2.8,1.8,11.2,0.0,3.7,0.1
yogurts,Yaourts à la grecque fraise,20656782,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:greek-style-yogurts', 'en:strawberry-yogurts']",2,[],"['en:e14xx', 'en:e412']",133.0,8.3,5.7,9.9,0.1,4.0,0.1075
yogurts,Turkkilainen jogurtti 10%,20491543,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],123.0,10.0,6.13,4.2,,3.4,0.133
yogurts,So soja ! Myrtille cerise,3273220182413,"['en:plant-based-foods-and-beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-substitutes', 'en:desserts', 'en:vegan-products', 'en:dairy-desserts', 'en:non-dairy-desserts', 'en:non-dairy-fermented-foods', 'en:fermented-dairy-desserts', 'en:non-dairy-yogurts', 'en:soy-milk-yogurts', 'en:yogurts', 'en:fruit-soy-yogurts', 'en:soy-desserts']",0,[],[],57.0,2.2,0.3,4.5,,4.1,0.1
yogurts,"Joghurt mild 3,8 % Fett",4337256070539,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts']",0,[],[],65.0,3.8,2.6,3.7,,4.1,0.16
yogurts,Cuidacol fresa 0%,8480000220028,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:yogurt-drinks']",4,[],"['en:e120', 'en:e202', 'en:e950', 'en:e955']",47.0,1.4,0.1,5.0,,3.3,0.1
yogurts,Yogur bebible fresa plátano,8480000201089,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:plant-based-foods', 'en:fermented-milk-products', 'en:fruits-and-vegetables-based-foods', 'en:desserts', 'en:dairy-desserts', 'en:fruits-based-foods', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fruits', 'en:fermented-milk-drinks', 'en:flavoured-milks', 'en:yogurts', 'en:berries', 'en:yogurt-drinks', 'en:strawberries']",0,[],[],72.0,1.2,0.9,12.2,,2.7,0.09
yogurts,Yogur líquido fresa,8480000206121,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:yogurt-drinks']",2,[],"['en:e202', 'en:e440']",75.0,1.9,1.3,11.7,,2.3,0.12
yogurts,Кисело краве мляко 4.5%,3800110300611,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts']",0,[],[],72.5,4.5,2.9,4.6,0.0,3.4,0.0
yogurts,Yaourt nature,3701002404991,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts']",0,[],[],42.0,0.9,0.6,4.8,,3.5,0.12
yogurts,Млечнокисел продукт с Бифидус,3800048302688,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:bifidus-yogurts']",0,[],[],60.0,3.4,2.2,3.9,,3.5,0.1175
yogurts,Oîkos à la grecque nature,5410146419942,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:cow-milk-yogurts', 'en:greek-style-yogurts', 'en:plain-greek-style-yogurts']",0,[],[],119.0,10.0,6.5,4.0,0.0,3.3,0.12
yogurts,My authentic greek yoghurt 10%,5202234620329,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],130.0,10.0,7.0,3.4,,6.2,0.17
yogurts,L Casei Natural,8480000221261,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:yogurt-drinks', 'en:bebidas-lacteos-comidas-fermentadas-productos-fermentados-de-la-leche-bebida-lacteas-bebidas-fermentadas-bebidas-de-leche-fermentada-milk-drinks-fermented-with-l-casei']",0,[],[],68.0,2.0,1.4,10.0,,2.6,0.1
yogurts,Gourmand et végétal à la grecque  stracciatella,3608580086055,"['en:plant-based-foods-and-beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-substitutes', 'en:desserts', 'en:dairy-desserts', 'en:non-dairy-desserts', 'en:non-dairy-fermented-foods', 'en:fermented-dairy-desserts', 'en:non-dairy-yogurts', 'en:yogurts']",3,[],"['en:e14xx', 'en:e440', 'en:e460']",140.0,8.6,6.8,8.7,,0.9,0.08
yogurts,Natural yogurt,20719159,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",0,[],[],56.0,0.0,0.0,7.0,0.9,5.0,0.0
yogurts,Mythos Iogurte estilo Grego Natural,5601312510130,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts']",0,[],[],106.0,8.2,5.8,3.8,,3.8,0.12
yogurts,Super Thick Kerned Yogurt Natural,5036589253495,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts']",0,[],[],57.0,0.5,0.3,3.5,,10.0,0.0975
yogurts,Activia gut health,5060360506326,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:bifidus-yogurts']",0,[],[],99.0,3.4,2.4,12.0,,3.4,0.12
yogurts,yogurt greco 5%,5201054017630,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],93.0,5.0,3.6,3.0,,9.0,0.1
yogurts,Fort en calcium,6130760001130,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:yogurt-with-fruits-and-sugar']",0,[],[],76.23,1.55,1.03,8.0,,3.57,0.11
yogurts,Greek natural strained yogurt,5000169235997,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:cow-milk-yogurts', 'en:greek-style-yogurts']",0,[],[],62.0,0.0,0.0,3.1,0.0,10.0,0.2175
yogurts,Greek Style Organic Luxury Natural Yogurt,5099749002524,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:cow-milk-yogurts', 'en:greek-style-yogurts']",0,[],[],121.0,10.0,6.8,3.3,0.5,2.8,0.075
yogurts,Skyr jogurt pitny,5901939103235,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:skyrs']",0,[],[],80.0,1.5,1.1,10.0,,6.5,0.08
yogurts,Joghurt,4000417602718,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:chocolates', 'en:yogurts', 'en:milk-chocolates', 'en:gefullte-milchschokolade', 'en:gefullte-schokolade', 'en:susser-snack']",1,[],['en:e322'],585.0,40.0,23.0,48.0,,6.7,0.23
yogurts,Yaourt,3033491920318,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:yogurts-with-cereals', 'en:bifidus-yogurts', 'en:fruit-bifidus-yogurts']",0,[],[],91.0,2.7,1.6,11.7,1.6,3.4,0.13
yogurts,Bonne Maman yoghurt apricot,3608580082767,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:yogurts-high-in-protein-on-a-fruit-layer']",0,[],[],107.0,3.4,1.9,15.4,0.3,3.3,0.1
yogurts,Fat Free Greek Style Yogurt,5057172135820,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],66.0,0.5,0.1,8.0,0.5,7.0,0.1575
yogurts,Fat Free Authentic Greek Yogurt,282086,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],65.0,0.2,0.06,4.7,0.0,9.9,0.216
yogurts,Tube it,4088600033860,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts']",3,[],"['en:e202', 'en:e330', 'en:e412']",96.0,2.6,1.7,13.0,1.1,3.6,0.1
yogurts,Strawberry Shortcake deliciously creamy yogurt,4025500277093,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",7,[],"['en:e120', 'en:e14xx', 'en:e322', 'en:e322i', 'en:e330', 'en:e414', 'en:e440', 'en:e904']",141.0,4.5,2.7,16.6,,4.9,0.2175
yogurts,"Velouté Fruix Fraise, Framboise, Pêche, Abricot",3033490853860,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:stirred-yogurts', 'en:fruit-stirred-yogurts']",5,[],"['en:e1422', 'en:e160a', 'en:e163', 'en:e330', 'en:e331']",96.0,2.9,2.0,13.3,,3.6,0.125
yogurts,Coconut yogurt,4025500276515,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",2,[],"['en:e440', 'en:e951']",63.0,0.5,0.4,6.7,,6.3,0.2
yogurts,Waitrose natural strained greek yogurt,5000169235980,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],131.0,9.9,6.7,2.9,0.0,5.9,0.13
yogurts,Hipro Fruits rouges,3033491944291,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",1,[],['en:e440'],68.0,0.4,0.3,2.8,,12.4,0.12
yogurts,,4014500519159,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts']",2,[],"['en:e950', 'en:e955']",75.0,0.6,0.4,4.5,0.0,10.0,0.21
yogurts,Lindahls  Pro+ saveur passion,3023290077771,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:frozen-foods', 'en:fermented-dairy-desserts', 'en:yogurts']",5,[],"['en:e14xx', 'en:e160a', 'en:e160ai', 'en:e330', 'en:e950', 'en:e951']",59.0,0.2,0.1,3.7,,10.0,0.12
yogurts,Skyr au lait de chèvre,3523230063715,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fromages-blancs-petit-suisses-and-skyr', 'en:yogurts', 'en:skyrs', 'en:goat-milk-yogurts']",0,[],[],55.0,0.5,0.1,4.6,,9.1,0.09
yogurts,Dessert lacté au chocolat,3329770063143,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:chocolate-desserts', 'en:yogurt-drinks', 'en:dairy-chocolate-desserts']",3,[],"['en:e14xx', 'en:e322', 'en:e322i', 'en:e500']",84.0,1.5,1.0,11.6,0.7,3.9,0.23
yogurts,Yaourt Gourmand -  Pêche du Roussillon,3177630361034,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:stirred-yogurts', 'en:fruit-stirred-yogurts', 'en:peach-yogurts']",1,[],['en:e407'],92.0,2.4,1.6,13.5,0.5,3.4,0.08
yogurts,Yaourt nature sucré,3329770052048,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:sweetened-yogurts', 'en:plain-yogurt-with-sugar']",0,[],[],62.0,3.2,2.1,10.8,0.1,3.0,0.12
yogurts,Activia fruits 125 g x 4 poire,3033491325724,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:bifidus-yogurts', 'en:fruit-bifidus-yogurts']",5,[],"['en:e1422', 'en:e14xx', 'en:e330', 'en:e331', 'en:e440']",93.0,3.3,2.3,11.5,,3.3,0.12
yogurts,Le Yaourt Gourmand -  Framboises,3456774709811,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:stirred-yogurts', 'en:fruit-stirred-yogurts', 'en:raspberry-yogurts']",1,[],['en:e407'],92.0,2.4,1.6,12.9,,3.4,0.14
yogurts,Danonino sabor fresa,8410500015787,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fromages-blancs-petit-suisses-and-skyr', 'en:yogurts', 'en:petits-suisses']",3,[],"['en:e120', 'en:e270', 'en:e412']",88.0,2.1,1.5,9.9,,5.9,0.09
yogurts,Yaourts vanille étuvés bio,4056489010654,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:vanilla-yogurt', 'en:cow-milk-yogurts']",0,[],[],91.0,5.1,1.9,12.0,,3.7,0.1
yogurts,Yaourt Brassé nature Bio,3560070932344,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:stirred-yogurts', 'en:cow-milk-yogurts', 'en:plain-stirred-yogurts', 'en:whole-milk-yogurts']",0,[],[],67.0,3.4,2.2,4.7,0.0,4.3,0.13
yogurts,Yaourt nature 12 x 125 g,3250390010395,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fresh-foods', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts']",0,[],[],45.0,1.0,0.7,4.4,0.5,3.8,0.12
yogurts,Yaourt Pur Brebis,3250392427627,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:sheep-milk-yogurts']",0,[],[],67.0,3.0,2.2,3.0,,5.5,0.13
yogurts,Danone veloute fruix jaunes 125 g x 8,3033491579745,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:stirred-yogurts', 'en:fruit-stirred-yogurts']",4,[],"['en:e1422', 'en:e14xx', 'en:e330', 'en:e331']",94.0,2.9,2.0,13.1,0.0,3.4,0.14
yogurts,Kéfir natural,8480017209566,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts']",0,[],[],58.0,3.28,1.9,4.1,,3.1,0.13
yogurts,Yaourt saveur citron,4056489020806,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'fr:yaourt-saveur-citron']",0,[],[],89.0,3.0,1.9,12.3,0.0,2.9,0.1
yogurts,natural original,8410500012861,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:milks-liquid-and-powder', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:milks', 'en:fermented-drinks', 'en:yogurts', 'en:fermented-milk-drinks', 'en:drinkable-yogurts', 'en:fermented-milk-drinks-with-sugar', 'en:milk-drinks-fermented-with-l-casei']",3,[],"['en:e440', 'en:e950', 'en:e955']",31.0,0.4,0.2,4.0,,2.8,0.0975
yogurts,Vache à Boire Framboise,3760122960756,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-dairy-desserts-with-fruits', 'en:fermented-milk-drinks', 'en:yogurts', 'en:fruit-yogurts', 'en:yogurt-drinks', 'en:raspberry-yogurts', 'en:sweetened-beverages']",0,[],[],66.0,1.2,0.7,10.0,0.5,2.8,0.000175
yogurts,Actimel Natural x12,8410500010485,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:yogurt-drinks', 'en:milk-drinks-fermented-with-l-casei', 'en:sweetened-fermented-milk-drinks-with-l-casei', 'en:fermented-milk-drinks-with-sugar', 'fr:boissons-lacteas', 'fr:lacteos']",0,[],[],66.0,1.5,1.0,9.9,,3.1,0.1
