product_name,code,categories_tags,additives_n,additives,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g
Chergui creme fruit de bois,6111126001872,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",0,[],[],113.0,4.0,1.0,14.9,0.0,4.2,1.0
Sport,6111126005719,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:milks-liquid-and-powder', 'en:fermented-dairy-desserts', 'en:milks', 'en:yogurts', 'en:dietary-supplements', 'en:bodybuilding-supplements', 'en:flavoured-fermented-dairy-desserts', 'en:flavoured-yogurts', 'en:protein-shakes']",1,[],['en:e951'],60.0,0.7,0.4,4.4,,8.0,0.11
Ladid fraise,6111242105669,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'ar:b']",0,[],[],95.0,1.4,0.0,9.4,0.0,3.2,0.0
Crème Yaourt Brassé 🍋,6111126001841,"['en:plant-based-foods-and-beverages', 'en:dairies', 'en:fermented-foods', 'en:plant-based-foods', 'en:fermented-milk-products', 'en:fruits-and-vegetables-based-foods', 'en:desserts', 'en:dairy-desserts', 'en:fruits-based-foods', 'en:fermented-dairy-desserts', 'en:fruits', 'en:citrus', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:lemons', 'en:stirred-yogurts', 'en:yogurt-with-fruits-and-sugar']",0,[],[],113.0,4.0,2.0,7.45,0.111,4.2,0.0
Greek Natural Yogurt,20577414,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],132.0,10.0,7.04,4.0,0.0,6.0,0.15
Yogur estilo griego natural,8480000205124,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts']",0,[],[],129.0,10.8,6.7,3.9,0.0,3.9,0.0
Yoghurt,5036589255550,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:cow-milk-yogurts']",0,[],[],72.0,3.8,2.5,4.9,,4.2,0.12
0% fat Greek yoghurt,20577391,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",0,[],[],50.0,0.0,0.0,4.0,0.0,8.3,0.000375
Family Farm Greek Style Natural,5036589201687,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:cow-milk-yogurts', 'en:greek-style-yogurts']",0,[],[],115.0,8.3,5.5,4.9,,4.5,0.1
Yaos Yaourt à la Grecque Nature 4 x 150g,3023291122005,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts', 'en:greek-style-yogurts-plain']",0,[],[],101.0,7.9,5.3,3.5,0.0,3.1,0.12
Danone max,6111032009429,"['en:plant-based-foods-and-beverages', 'en:dairies', 'en:fermented-foods', 'en:plant-based-foods', 'en:fermented-milk-products', 'en:condiments', 'en:desserts', 'en:dairy-desserts', 'en:herbs-and-spices', 'en:fermented-dairy-desserts', 'en:spices', 'en:yogurts', 'en:vanilla']",0,[],[],51.0,1.0,0.7,7.0,,1.3,0.0
Light greek yogurt,4056489263951,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:cow-milk-yogurts', 'en:greek-style-yogurts', 'en:light-authentic-greek-yoghurt']",0,[],[],94.0,5.0,3.6,4.5,0.0,7.8,0.000375
Chergui creme 🥭 mangue,6111126001865,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",0,[],[],113.0,4.0,0.0,14.9,,4.2,0.0
Les 2 Vaches Vanille Bio de Madagascar 4 x 115 g,3661344688339,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:flavoured-fermented-dairy-desserts', 'en:sweetened-yogurts', 'en:cow-milk-yogurts', 'en:flavoured-yogurts']",0,[],[],94.0,2.8,2.0,12.8,0.0,3.7,0.14
Natural Bio Yogurt,5035251000191,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",0,[],[],80.0,3.5,2.0,3.7,0.5,5.2,0.2
Daya Ananas Coco,6111126004538,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'fr:cc', 'fr:yagourt']",0,[],[],74.0,1.2,0.72,8.5,,2.4,0.08
Danone le nature 125 g x 4,3033490004521,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts']",0,[],[],46.0,1.0,0.6,5.3,0.0,4.0,0.15
Chergui proteine,6111126005702,"['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:dairy-drinks', 'en:fermented-dairy-desserts', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:dietary-supplements', 'en:yogurt-drinks', 'fr:yaourts-a-boire-sans-lactose']",0,[],[],58.9,0.7,0.0664,1.09,,8.0,0.0667
Greek style Honey,5036589203896,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:cow-milk-yogurts', 'en:greek-style-yogurts', 'en:honey-yogurts']",0,[],[],141.0,7.8,4.8,13.7,,4.1,0.13
Délicimo : Stracciatella,6111242106789,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",0,[],[],168.0,7.4,4.8,20.0,0.0,5.3,0.0
Ghilal Panaché,6111242105287,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:milks', 'en:yogurts', 'en:stirred-yogurts']",0,[],[],68.0,0.7,0.5,9.3,,1.4,0.0
Strawberry Bio Live Yoghurt,5014067153833,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:strawberry-yogurts']",0,[],[],98.0,4.0,2.8,10.7,,4.5,0.1575
Authentic Greek Yoghurt,00282123,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:plain-yogurts', 'en:greek-style-yogurts', 'en:plain-greek-style-yogurts']",0,[],[],137.0,10.7,7.4,3.2,0.2,6.0,0.107
Protein strawberry,6413300018042,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts']",2,[],"['en:e440', 'en:e960a']",72.0,0.2,0.1,6.3,,10.0,0.117
"Kefir, Mango and Passion Fruit",5036589252597,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:kefir-yogurts', 'en:fruit-kefir-yogurts']",0,[],[],81.0,2.0,1.3,9.7,,4.0,0.0
